calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,4,3,0,0,SVN,Blaz,,Rola,1,3,6,6,0,0,CAN,Peter,20,Polansky,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,GBR,Cameron,,Norrie,2,4,5,0,0,0,USA,Sekou,,Bangoura,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,SRB,Filip,32,Krajinovic,0,6,6,0,0,0,AUS,John-Patrick,,Smith,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,FRA,Nicolas,14,Mahut,2,3,7,2,0,0,IND,Ramkumar,,Ramanathan,1,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,USA,,,,2,1,3,0,0,0,USA,Raymond,,Sarmiento,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,USA,Mitchell,,Krueger,2,5,4,0,0,0,BLR,Egor,,Gerasimov,0,2589,Qualification
[2017],28,48,11,7,1,8,3,6,6,,7,63,27,42,19,4,5,2,9,9,10,,15,80,6,1,0,0,0,ARG,Renzo,17,Olivo,1,3,6,6,0,0,USA,Evan,,King,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,0,USA,Mackenzie,,McDonald,0,6,6,0,0,0,CZE,Jan,,Satral,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,CHL,Cristian,,Garin,0,6,6,0,0,0,MDA,Radu,,Albot,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,3,7,5,0,0,FRA,,,,1,6,6,7,0,0,CAN,,,,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,BRB,Darian,,King,2,6,3,0,0,0,CHL,Nicolas,21,Jarry,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,SVK,Lukas,15,Lacko,2,6,6,0,0,0,USA,Austin,,Krajicek,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,0,0,ARG,Marco,,Trungelliti,0,7,6,0,0,0,COL,Alejandro,,Gonzalez,2,2589,Qualification
[2017],10,11,6,2,,,1,6,4,,4,24,12,17,1,2,,,1,3,3,,3,15,4,0,0,0,0,ARG,Facundo,26,Bagnis,0,3,0,0,0,0,ESP,Adrian,,Menendez-Maceiras,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,0,0,GRC,Stefanos,,Tsitsipas,2,7,6,6,0,0,ITA,Matteo,28,Berrettini,1,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BEL,,,,2,4,2,0,0,0,KOR,Duckhee,,Lee,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,Cedrik-Marcel,9,Stebe,2,3,4,0,0,0,BIH,Mirza,,Basic,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,TUR,Cem,,Ilkel,0,6,6,0,0,0,USA,Michael,31,Mmoh,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,DEU,Peter,8,Gojowczyk,0,6,6,0,0,0,ITA,Stefano,30,Travaglia,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,4,3,0,0,ITA,Simone,,Bolelli,1,1,6,6,0,0,FRA,,,,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,0,0,ARG,Leonardo,1,Mayer,0,6,7,0,0,0,DEU,Maximilian,,Marterer,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,4,7,0,0,KAZ,Mikhail,6,Kukushkin,2,1,6,5,0,0,ARG,Guido,,Andreozzi,1,2589,Qualification
[2017],38,56,13,6,6,4,3,7,8,,14,93,30,51,18,7,5,5,4,6,7,,12,87,6,2,6,0,0,USA,JC,5,Aragone,2,3,6,3,0,0,AUS,Akira,,Santillan,1,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,GBR,Cameron,,Norrie,2,1,6,0,0,0,JPN,Go,22,Soeda,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,5,1,0,0,UKR,Sergiy,27,Stakhovsky,1,3,7,6,0,0,CZE,Vaclav,,Safranek,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,CAN,Denis,18,Shapovalov,2,7,1,3,0,0,CZE,Jan,,Satral,1,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,AUS,John-Patrick,,Smith,2,4,4,0,0,0,USA,Mitchell,,Krueger,0,2589,Qualification
[2017],33,45,8,3,,1,3,8,10,,12,70,25,44,17,1,,2,1,5,7,,7,56,6,6,0,0,0,USA,,,,2,3,4,0,0,0,CAN,Peter,20,Polansky,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,CAN,,,,0,6,6,0,0,0,MDA,Radu,,Albot,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,4,3,0,0,SVK,Lukas,15,Lacko,1,3,6,6,0,0,BRB,Darian,,King,2,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ESP,Adrian,,Menendez-Maceiras,2,3,3,0,0,0,BEL,,,,0,2589,Qualification
[2017],24,31,15,3,,,3,5,9,,12,67,24,37,12,5,,,1,4,6,,6,50,6,6,0,0,0,USA,Evan,,King,2,3,3,0,0,0,USA,Michael,31,Mmoh,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,DEU,Cedrik-Marcel,9,Stebe,2,2,4,0,0,0,COL,Alejandro,,Gonzalez,0,2589,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,3,6,0,0,FRA,Nicolas,14,Mahut,2,6,6,0,0,0,GRC,Stefanos,,Tsitsipas,1,2589,Qualification
[2017],61,82,31,13,1,1,3,6,18,,19,142,67,85,26,16,3,10,3,6,18,,22,145,6,6,4,3,0,ARG,Horacio,,Zeballos,1,3,7,6,6,0,KOR,Hyeon,,Chung,3,2589,Round of 128
[2017],43,59,32,9,,4,1,5,16,,16,95,49,55,26,16,,1,3,8,17,,20,115,4,6,6,0,0,ESP,,,,0,6,7,7,0,0,USA,Steve,,Johnson,3,2589,Round of 128
[2017],48,65,16,3,5,1,4,6,14,,19,101,44,60,12,13,1,5,2,5,10,,11,87,6,7,6,0,0,GBR,Kyle,,Edmund,3,3,5,3,0,0,NLD,Robin,32,Haase,0,2589,Round of 128
[2017],48,68,23,9,5,6,6,15,13,,18,135,52,78,33,3,5,3,4,6,14,,19,128,5,6,3,4,0,BRA,Rogerio,,Dutra Silva,1,7,0,6,6,0,DEU,,,,3,2589,Round of 128
[2017],41,67,,1,1,4,1,5,6,,7,64,50,71,,5,3,2,6,6,9,,13,81,6,1,0,0,0,RUS,,,,0,7,6,0,0,0,GBR,Cameron,,Norrie,0,2589,Round of 128
[2017],51,81,1,1,1,1,3,6,10,,11,80,63,88,3,1,4,1,3,9,14,,19,97,3,2,6,0,0,USA,Evan,,King,0,6,6,7,0,0,ESP,Pablo,12,Carreno Busta,3,2589,Round of 128
[2017],40,47,13,21,,1,5,9,13,,18,95,31,54,13,4,,2,1,6,7,,7,65,6,6,6,0,0,ZAF,Kevin,28,Anderson,3,3,3,1,0,0,USA,JC,,Aragone,0,2589,Round of 128
[2017],56,79,20,4,7,2,5,6,15,,22,124,42,61,15,5,2,9,2,6,10,,12,101,4,6,6,6,0,KAZ,Mikhail,,Kukushkin,3,6,3,2,1,0,ESP,,21,,1,2589,Round of 128
[2017],38,59,,2,,6,1,4,7,,7,55,43,57,,6,,3,5,7,9,,12,70,6,1,0,0,0,AUT,,,,0,7,5,0,0,0,RUS,Evgeny,,Donskoy,0,2589,Round of 128
[2017],46,76,29,4,3,2,3,5,13,,16,109,48,56,23,11,5,2,4,6,16,,21,127,4,3,6,3,0,USA,Tennys,,Sandgren,1,6,6,3,6,0,HRV,Marin,5,Cilic,3,2589,Round of 128
[2017],69,103,15,7,2,6,3,5,15,,18,140,76,104,28,19,6,11,4,7,19,,25,159,4,7,2,5,0,ITA,Alessandro,,Giannessi,1,6,6,6,7,0,LVA,Ernests,,Gulbis,3,2589,Round of 128
[2017],45,62,18,11,1,8,3,14,12,,13,91,56,70,16,22,5,1,5,10,17,,22,118,1,3,6,3,0,FRA,Pierre-Hugues,,Herbert,1,6,6,4,6,0,USA,John,10,Isner,3,2589,Round of 128
[2017],53,76,29,3,6,5,5,6,17,,23,149,52,84,38,10,3,7,4,8,14,,17,134,7,4,6,6,0,MDA,Radu,,Albot,3,5,6,2,4,0,USA,Ernesto,,Escobedo,1,2589,Round of 128
[2017],39,65,19,2,1,1,3,7,10,,11,83,43,47,20,14,5,3,3,5,13,,19,104,3,2,6,0,0,SVK,Lukas,,Lacko,0,6,6,7,0,0,FRA,Benoit,,Paire,3,2589,Round of 128
[2017],49,52,12,13,,4,3,7,14,,18,104,37,54,24,6,,5,1,5,10,,10,79,6,6,6,0,0,FRA,Jo-Wilfried,8,Tsonga,3,3,3,4,0,0,ROU,Marius,,Copil,0,2589,Round of 128
[2017],49,69,,,7,2,5,11,11,,18,92,34,76,,,1,1,1,5,5,,6,57,6,6,6,0,0,ARG,Diego,29,Schwartzman,3,2,1,3,0,0,ARG,,,,0,2589,Round of 128
[2017],81,122,,5,1,3,3,6,16,,17,119,91,124,,9,3,5,4,6,19,,23,135,6,3,6,2,0,PRT,Joao,,Sousa,1,4,6,7,6,0,ITA,Paolo,,Lorenzi,3,2589,Round of 128
[2017],88,127,35,12,6,2,3,5,24,,31,210,106,166,34,22,5,4,3,8,23,,29,206,4,7,7,6,7,ESP,Albert,20,Ramos-Vinolas,3,6,6,5,7,5,UZB,Denis,,Istomin,2,2589,Round of 128
[2017],57,69,22,7,6,4,4,11,16,,22,118,44,58,17,10,2,4,3,5,12,,14,93,4,6,6,6,0,TPE,,,,3,6,2,3,3,0,RUS,Karen,25,Khachanov,1,2589,Round of 128
[2017],43,71,13,10,,4,1,5,8,,8,67,45,53,8,2,,1,7,7,13,,18,96,2,4,2,0,0,USA,Christopher,,Eubanks,0,6,6,6,0,0,ISR,Dudi,,Sela,3,2589,Round of 128
[2017],83,115,30,10,4,7,3,8,23,,28,171,73,107,34,5,4,10,3,6,22,,26,166,7,4,4,7,6,DEU,Mischa,23,Zverev,3,6,6,6,5,3,USA,Thai-Son,,Kwiatkowski,2,2589,Round of 128
[2017],46,64,13,6,7,2,7,15,12,,19,104,25,49,12,2,2,8,2,5,6,,8,66,7,6,6,0,0,CAN,Denis,,Shapovalov,3,5,1,2,0,0,RUS,Daniil,,Medvedev,0,2589,Round of 128
[2017],63,84,20,16,2,7,3,7,15,,17,114,48,54,30,27,4,9,3,7,17,,21,135,6,3,4,4,0,AUS,Bernard,,Tomic,1,3,6,6,6,0,LUX,,19,,3,2589,Round of 128
[2017],84,118,32,18,4,7,5,5,18,,23,165,72,91,36,10,6,7,3,8,21,,28,187,7,6,1,6,3,AUS,Thanasi,,Kokkinakis,2,6,3,6,7,6,SRB,Janko,,Tipsarevic,3,2589,Round of 128
[2017],32,44,21,10,7,3,5,6,11,,18,99,25,49,24,2,4,2,2,5,7,,11,81,6,6,6,0,0,USA,Sam,17,Querrey,3,4,3,4,0,0,FRA,Gilles,,Simon,0,2589,Round of 128
[2017],80,101,27,16,4,11,3,7,21,,25,165,76,111,28,9,2,4,3,6,20,,23,156,3,6,4,6,6,HUN,Marton,,Fucsovics,2,6,2,6,2,7,FRA,Nicolas,,Mahut,3,2589,Round of 128
[2017],42,55,24,7,,3,3,9,15,,18,99,38,58,17,3,,3,1,7,11,,11,78,6,6,6,0,0,FRA,Lucas,16,Pouille,3,3,4,4,0,0,BEL,Ruben,,Bemelmans,0,2589,Round of 128
[2017],92,149,,8,6,7,5,7,16,,22,144,85,131,,3,6,6,3,8,15,,23,149,6,4,6,6,0,AUS,John-Patrick,,Smith,1,7,6,3,7,0,ITA,Thomas,,Fabbiano,3,2589,Round of 128
[2017],69,103,27,15,8,6,5,12,17,,25,170,73,111,26,8,8,10,4,7,16,,25,165,2,6,6,7,4,USA,Jack,13,Sock,2,6,7,1,5,6,AUS,Jordan,,Thompson,3,2589,Round of 128
[2017],38,48,31,9,8,6,6,8,14,,23,147,61,103,22,6,4,7,3,5,11,,15,123,6,4,6,7,0,USA,,,,3,0,6,3,6,0,GEO,Nikoloz,,Basilashvili,1,2589,Round of 128
[2017],55,80,11,11,2,8,2,8,12,,14,104,50,70,20,8,4,5,4,7,14,,20,117,6,6,2,0,0,CZE,Jiri,,Vesely,0,7,7,6,0,0,HRV,Borna,,Coric,3,2589,Round of 128
[2017],52,81,27,2,2,3,3,6,13,,15,124,48,70,32,6,4,6,4,6,15,,20,138,6,5,4,0,0,BRB,Darian,,King,0,7,7,6,0,0,DEU,Alexander,4,Zverev,3,2589,Round of 128
[2017],41,55,6,2,,4,7,9,11,,18,86,30,56,3,3,,8,1,6,4,,4,51,6,6,6,0,0,JPN,Yuichi,,Sugita,3,2,2,0,0,0,FRA,Geoffrey,,Blancaneaux,0,2589,Round of 128
[2017],62,92,32,7,3,1,5,5,18,,23,137,67,84,21,46,4,11,3,5,18,,22,137,7,6,3,7,0,USA,Bjorn,,Fratangelo,3,6,4,6,6,0,HRV,Ivo,,Karlovic,1,2589,Round of 128
[2017],30,55,11,1,1,4,3,7,5,,6,60,40,48,10,3,7,3,11,8,11,,18,90,4,1,1,0,0,AUS,Alex,,de Minaur,0,6,6,6,0,0,AUT,Dominic,6,Thiem,3,2589,Round of 128
[2017],41,53,26,9,6,8,7,6,15,,21,120,48,68,23,1,2,6,3,7,12,,14,103,3,6,6,6,0,ARG,Leonardo,,Mayer,3,6,2,4,2,0,FRA,Richard,26,Gasquet,1,2589,Round of 128
[2017],38,51,17,8,3,3,5,9,11,,14,87,46,58,21,8,5,7,3,12,14,,19,99,3,6,1,4,0,DEU,Maximilian,,Marterer,1,6,1,6,6,0,USA,Donald,,Young,3,2589,Round of 128
[2017],34,62,18,4,3,3,3,5,8,,11,84,52,68,13,11,6,1,4,7,12,,19,114,4,6,1,0,0,USA,Patrick,,Kypson,0,6,7,6,0,0,ESP,Adrian,,Menendez-Maceiras,3,2589,Round of 128
[2017],41,61,22,5,6,5,4,9,12,,19,105,36,66,12,1,2,2,3,6,8,,10,83,7,6,6,0,0,ESP,Rafael,1,Nadal,3,6,2,2,0,0,SRB,Dusan,,Lajovic,0,2589,Round of 128
[2017],55,73,23,18,6,4,5,7,17,,23,133,52,78,31,5,4,6,5,7,15,,19,121,4,6,6,1,6,CHE,Roger,3,Federer,3,6,2,1,6,4,USA,Frances,,Tiafoe,2,2589,Round of 128
[2017],69,102,24,1,8,5,5,8,18,,26,144,60,91,16,8,3,9,4,7,14,,17,130,6,4,4,6,6,JPN,Taro,,Daniel,3,1,6,6,2,2,USA,Tommy,,Paul,2,2589,Round of 128
[2017],51,64,27,18,4,11,5,6,16,,20,122,52,66,30,10,5,6,3,6,17,,22,133,6,3,2,6,3,DEU,Jan-Lennard,,Struff,2,3,6,6,1,6,UKR,,,,3,2589,Round of 128
[2017],32,44,17,7,3,5,3,7,9,,12,84,44,61,23,9,6,4,5,9,12,,19,108,4,2,6,0,0,USA,Ryan,,Harrison,0,6,6,7,0,0,CZE,,15,,3,2589,Round of 128
[2017],43,63,22,4,2,8,2,5,11,,13,95,43,55,24,18,5,4,3,8,13,,19,110,6,3,4,0,0,FRA,Jeremy,,Chardy,0,7,6,6,0,0,FRA,Gael,18,Monfils,3,2589,Round of 128
[2017],39,66,26,3,5,8,3,7,12,,17,127,62,95,25,11,8,11,4,9,15,,23,141,3,7,4,3,0,SVN,Blaz,,Kavcic,1,6,5,6,6,0,RUS,,,,3,2589,Round of 128
[2017],33,57,17,4,,6,1,6,7,,7,72,35,44,24,6,,3,5,8,13,,18,104,1,4,2,0,0,CZE,Vaclav,,Safranek,0,6,6,6,0,0,BGR,Grigor,7,Dimitrov,3,2589,Round of 128
[2017],21,42,8,1,,,1,5,3,,3,44,39,49,9,3,,,7,13,11,,18,88,1,2,0,0,0,BEL,Steve,,Darcis,0,6,6,6,0,0,ARG,Guido,,Pella,3,2589,Round of 128
[2017],39,48,17,,,1,7,10,13,,18,88,20,34,21,,,3,1,6,8,,8,62,6,6,6,0,0,FRA,Adrian,30,Mannarino,3,2,4,2,0,0,LTU,Ricardas,,Berankis,0,2589,Round of 128
[2017],67,116,5,5,5,8,5,6,11,,16,107,69,100,3,9,8,3,6,10,13,,22,132,4,6,6,0,0,ITA,Fabio,22,Fognini,1,6,7,3,6,0,ITA,Stefano,,Travaglia,3,2589,Round of 128
[2017],81,111,10,11,4,4,5,10,20,,24,150,85,128,10,9,3,10,3,10,19,,22,139,3,6,3,6,6,SRB,Viktor,,Troicki,3,6,3,6,4,3,SVK,Norbert,,Gombos,2,2589,Round of 128
[2017],54,76,15,3,4,2,5,11,15,,19,116,49,71,20,17,2,7,5,6,12,,14,104,6,1,6,6,0,AUS,John,,Millman,3,3,6,4,1,0,AUS,Nick,14,Kyrgios,1,2589,Round of 128
[2017],37,64,17,6,5,4,2,6,7,,12,97,47,72,18,2,8,4,5,6,11,,20,116,5,6,1,0,0,URY,Pablo,27,Cuevas,0,7,7,6,0,0,BIH,Damir,,Dzumhur,3,2589,Round of 128
[2017],31,40,19,5,2,10,3,6,9,,11,88,41,60,24,7,5,5,3,10,13,,18,103,4,4,3,0,0,CYP,,,,0,6,6,6,0,0,USA,Taylor,,Fritz,3,2589,Round of 128
[2017],54,68,27,9,1,10,2,4,15,,16,107,55,66,23,17,2,6,3,6,16,,20,121,4,6,6,0,0,CHE,Henri,,Laaksonen,0,6,7,7,0,0,ARG,Juan Martin,24,Del Potro,3,2589,Round of 128
[2017],76,90,32,15,5,9,3,7,22,,28,169,69,99,38,7,5,5,4,9,21,,26,166,7,4,6,5,6,TUN,Malek,,Jaziri,3,6,6,3,7,4,BRA,Thiago,,Monteiro,2,2589,Round of 128
[2017],48,64,23,12,6,7,4,14,14,,20,117,39,60,21,2,4,4,5,7,12,,16,98,6,2,6,6,0,BEL,David,9,Goffin,3,4,6,4,2,0,FRA,,,,1,2589,Round of 128
[2017],30,36,34,6,,4,5,10,14,,18,93,35,54,10,2,,1,1,4,9,,9,67,6,6,6,0,0,DEU,Philipp,,Kohlschreiber,3,1,4,4,0,0,USA,,,,0,2589,Round of 128
[2017],49,77,36,4,6,1,4,7,16,,23,136,52,78,17,11,3,3,3,8,13,,16,117,6,4,6,7,0,ESP,Roberto,11,Bautista Agut,3,2,6,2,6,0,ITA,Andreas,,Seppi,1,2589,Round of 128
[2017],67,87,30,20,2,7,3,5,16,,19,131,62,79,33,26,5,5,5,8,19,,25,152,4,6,7,2,0,RUS,Andrey,,Kuznetsov,1,6,7,6,6,0,ESP,Feliciano,31,Lopez,3,2589,Round of 128
[2017],59,80,18,8,6,6,7,8,17,,23,143,57,97,21,4,1,11,3,8,11,,12,112,5,6,6,6,0,DEU,Cedrik-Marcel,,Stebe,3,7,3,1,1,0,ARG,Nicolas,,Kicker,1,2589,Round of 128
[2017],40,53,7,12,,5,1,4,9,,9,72,46,62,17,5,,3,7,10,14,,18,91,1,4,4,0,0,SVN,Aljaz,,Bedene,0,6,6,6,0,0,RUS,Andrey,,Rublev,3,2589,Round of 128
[2017],47,54,6,16,6,9,4,10,12,,18,107,38,73,14,3,1,7,1,5,8,,9,77,6,6,6,0,0,DEU,Dustin,,Brown,3,4,3,2,0,0,BRA,Thomaz,,Bellucci,0,2589,Round of 128
[2017],9,16,4,,3,,3,3,3,,6,30,4,15,8,,1,,2,3,1,,2,21,6,0,0,0,0,ESP,Fernando,,Verdasco,0,2,0,0,0,0,CAN,Vasek,,Pospisil,0,2589,Round of 128
[2017],50,84,24,5,6,6,3,9,11,,17,120,54,73,28,10,10,3,12,9,16,,26,147,1,0,6,6,4,FRA,,,,2,6,6,4,4,6,COL,Santiago,,Giraldo,3,2589,Round of 128
[2017],67,90,29,16,7,9,5,8,19,,26,159,59,80,38,12,7,10,5,6,18,,25,158,7,6,4,3,6,FRA,Lucas,16,Pouille,3,5,4,6,6,4,USA,,,,2,2589,Round of 64
[2017],56,70,43,11,4,10,5,9,20,,25,150,56,73,29,20,2,9,3,4,16,,19,133,6,6,7,6,0,ITA,Paolo,,Lorenzi,3,7,3,6,3,0,LUX,,19,,1,2589,Round of 64
[2017],66,110,23,5,4,7,2,5,15,,19,136,73,99,21,14,7,6,9,8,19,,26,163,6,4,6,3,0,ESP,Albert,20,Ramos-Vinolas,2,4,6,4,6,6,FRA,Nicolas,,Mahut,3,2589,Round of 64
[2017],36,54,23,4,,5,1,5,12,,12,72,51,59,13,30,,2,3,6,16,,19,98,3,4,5,0,0,KOR,Hyeon,,Chung,0,6,6,7,0,0,USA,John,10,Isner,3,2589,Round of 64
[2017],43,48,12,19,5,5,5,8,13,,18,84,23,34,17,1,1,2,2,7,8,,9,57,6,6,6,0,0,USA,Sam,17,Querrey,3,4,1,4,0,0,ISR,Dudi,,Sela,0,2589,Round of 64
[2017],79,102,26,5,1,3,3,5,21,,24,151,79,101,24,22,1,7,3,6,22,,23,148,3,7,7,7,0,HRV,Borna,,Coric,3,6,5,6,6,0,DEU,Alexander,4,Zverev,1,2589,Round of 64
[2017],28,46,20,4,1,,2,3,8,,9,77,49,69,10,3,6,,4,7,12,,18,99,2,4,3,0,0,GBR,Cameron,,Norrie,0,6,6,6,0,0,ESP,Pablo,12,Carreno Busta,3,2589,Round of 64
[2017],77,107,29,8,5,4,5,8,23,,28,163,68,95,30,12,2,13,3,11,20,,23,150,6,6,3,6,7,DEU,Mischa,23,Zverev,3,3,2,6,7,5,FRA,Benoit,,Paire,2,2589,Round of 64
[2017],54,65,17,18,,7,5,7,16,,19,106,46,58,15,12,,9,1,7,12,,12,91,6,7,6,0,0,ZAF,Kevin,28,Anderson,3,3,5,4,0,0,LVA,Ernests,,Gulbis,0,2589,Round of 64
[2017],80,119,29,6,4,7,3,7,19,,25,171,71,106,36,9,6,7,9,7,21,,27,171,6,7,5,0,7,MDA,Radu,,Albot,3,2,6,7,6,6,TPE,,,,2,2589,Round of 64
[2017],42,62,23,,7,4,5,8,12,,19,114,33,63,16,,3,2,3,4,8,,11,87,6,6,7,0,0,ARG,Diego,29,Schwartzman,3,2,4,5,0,0,SRB,Janko,,Tipsarevic,0,2589,Round of 64
[2017],48,66,11,9,2,8,2,4,11,,13,93,47,66,23,2,5,2,6,8,14,,20,113,5,2,6,0,0,USA,Steve,,Johnson,0,7,6,7,0,0,GBR,Kyle,,Edmund,3,2589,Round of 64
[2017],48,71,20,8,2,5,2,7,11,,13,95,50,66,14,1,5,3,3,7,14,,19,112,4,4,5,0,0,RUS,Evgeny,,Donskoy,0,6,6,7,0,0,KAZ,Mikhail,,Kukushkin,3,2589,Round of 64
[2017],26,42,11,2,1,3,2,6,8,,9,61,34,40,25,18,5,6,3,8,13,,18,92,3,3,3,0,0,DEU,,,,0,6,6,6,0,0,HRV,Marin,5,Cilic,3,2589,Round of 64
[2017],56,91,17,1,7,14,4,10,13,,20,122,49,78,19,4,9,6,6,8,14,,23,132,6,2,6,4,2,AUS,Jordan,,Thompson,2,2,6,3,6,6,ITA,Thomas,,Fabbiano,3,2589,Round of 64
[2017],36,49,25,4,1,5,3,6,13,,14,90,51,66,17,2,3,3,3,7,15,,19,103,4,4,6,0,0,FRA,Jo-Wilfried,8,Tsonga,0,6,6,7,0,0,CAN,Denis,,Shapovalov,3,2589,Round of 64
[2017],57,72,16,7,5,3,5,9,16,,22,129,53,69,22,9,2,12,3,8,13,,15,105,3,6,7,6,0,UKR,,,,3,6,1,6,2,0,CZE,,15,,1,2589,Round of 64
[2017],41,70,14,9,2,10,2,4,9,,11,80,46,60,17,12,6,6,9,6,13,,20,110,6,5,0,0,0,ITA,Stefano,,Travaglia,0,7,7,6,0,0,SRB,Viktor,,Troicki,3,2589,Round of 64
[2017],41,53,15,,11,6,12,9,11,,22,117,30,56,18,,5,9,2,6,6,,11,78,4,6,6,6,0,BIH,Damir,,Dzumhur,3,6,4,0,1,0,DEU,Cedrik-Marcel,,Stebe,1,2589,Round of 64
[2017],30,53,11,1,3,4,2,5,5,,8,75,43,62,19,5,7,1,5,12,11,,19,109,1,6,1,0,0,TUN,Malek,,Jaziri,0,6,7,6,0,0,AUS,John,,Millman,3,2589,Round of 64
[2017],54,77,28,7,4,3,5,7,15,,20,124,46,62,17,10,2,11,3,6,12,,14,106,7,7,6,0,0,RUS,Andrey,,Rublev,3,5,6,3,0,0,BGR,Grigor,7,Dimitrov,0,2589,Round of 64
[2017],39,56,20,8,,1,1,7,11,,11,79,48,55,17,17,,4,7,8,14,,19,103,2,3,6,0,0,ESP,Adrian,,Menendez-Maceiras,0,6,6,7,0,0,ARG,Juan Martin,24,Del Potro,3,2589,Round of 64
[2017],65,90,14,12,7,3,5,9,17,,24,124,42,75,12,6,2,3,3,5,10,,13,89,6,6,6,6,0,FRA,Adrian,30,Mannarino,3,3,7,1,2,0,USA,Bjorn,,Fratangelo,1,2589,Round of 64
[2017],36,46,26,4,5,3,5,7,13,,19,109,28,46,23,10,1,4,3,5,9,,10,71,6,6,7,0,0,ESP,Roberto,11,Bautista Agut,3,1,3,6,0,0,DEU,Dustin,,Brown,0,2589,Round of 64
[2017],39,57,15,8,2,3,3,5,10,,12,93,50,64,19,11,6,2,5,7,15,,21,108,3,2,6,1,0,ESP,Fernando,,Verdasco,1,6,6,3,6,0,ESP,Feliciano,31,Lopez,3,2589,Round of 64
[2017],79,106,39,14,3,6,3,5,24,,29,174,84,115,42,16,2,5,3,6,25,,28,185,3,7,6,7,6,BEL,David,9,Goffin,3,6,6,7,6,3,ARG,Guido,,Pella,2,2589,Round of 64
[2017],68,86,27,12,8,2,5,8,20,,28,174,69,110,29,5,4,8,3,6,15,,20,143,6,6,4,6,6,CHE,Roger,3,Federer,3,1,7,6,4,2,RUS,,,,2,2589,Round of 64
[2017],63,98,33,7,5,6,3,10,19,,25,151,63,84,36,19,7,12,3,8,20,,27,157,3,7,4,6,5,USA,Donald,,Young,2,6,6,6,2,7,FRA,Gael,18,Monfils,3,2589,Round of 64
[2017],57,79,30,7,2,3,3,8,17,,19,137,61,89,34,5,4,6,3,6,19,,23,141,4,4,6,5,0,USA,Taylor,,Fritz,1,6,6,4,7,0,AUT,Dominic,6,Thiem,3,2589,Round of 64
